l3_index_code,l3_industry_code,l3_name,l2_code,l2_name,l1_code,l1_name,股票代码,ts_code,股票简称,纳入时间,申万3级
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,000656.SZ,000656.SZ,金科股份,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,000718.SZ,000718.SZ,苏宁环球,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,000736.SZ,000736.SZ,中交发展,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,000797.SZ,000797.SZ,中国武夷,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,000838.SZ,000838.SZ,*ST发展,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,000863.SZ,000863.SZ,三湘印象,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,000897.SZ,000897.SZ,津滨发展,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,000909.SZ,000909.SZ,*ST数源,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,000926.SZ,000926.SZ,福星股份,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,000965.SZ,000965.SZ,天保基建,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,002016.SZ,002016.SZ,世荣兆业,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,002133.SZ,002133.SZ,广宇集团,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,002146.SZ,002146.SZ,荣盛发展,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,002208.SZ,002208.SZ,合肥城建,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,002244.SZ,002244.SZ,滨江集团,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,002314.SZ,002314.SZ,南山控股,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600048.SH,600048.SH,保利发展,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600064.SH,600064.SH,南京高科,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600094.SH,600094.SH,大名城,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600159.SH,600159.SH,大龙地产,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600162.SH,600162.SH,香江控股,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600173.SH,600173.SH,卧龙新能,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600208.SH,600208.SH,衢州发展,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600246.SH,600246.SH,万通发展,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600266.SH,600266.SH,城建发展,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600322.SH,600322.SH,津投城开,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600325.SH,600325.SH,华发股份,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600376.SH,600376.SH,首开股份,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600383.SH,600383.SH,金地集团,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600503.SH,600503.SH,华丽家族,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600510.SH,600510.SH,黑牡丹,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600533.SH,600533.SH,栖霞建设,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600606.SH,600606.SH,绿地控股,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600622.SH,600622.SH,光大嘉宝,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600638.SH,600638.SH,新黄浦,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600649.SH,600649.SH,城投控股,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600657.SH,600657.SH,信达地产,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600665.SH,600665.SH,天地源,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600675.SH,600675.SH,中华企业,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600683.SH,600683.SH,京投发展,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600692.SH,600692.SH,亚通股份,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600708.SH,600708.SH,光明地产,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600716.SH,600716.SH,凤凰股份,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600736.SH,600736.SH,苏州高新,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600748.SH,600748.SH,上实发展,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600773.SH,600773.SH,西藏城投,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600791.SH,600791.SH,京能置业,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,601588.SH,601588.SH,北辰实业,2021-12-13,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,600515.SH,600515.SH,海南机场,2023-07-06,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,000668.SZ,000668.SZ,荣丰控股,2024-07-31,住宅开发
851811.SI,430101,住宅开发,430100,房地产开发,430000,房地产,000002.SZ,000002.SZ,万科A,2021-12-13,住宅开发
851812.SI,430102,商业地产,430100,房地产开发,430000,房地产,000069.SZ,000069.SZ,华侨城A,2021-12-13,商业地产
851812.SI,430102,商业地产,430100,房地产开发,430000,房地产,000402.SZ,000402.SZ,金融街,2021-12-13,商业地产
851812.SI,430102,商业地产,430100,房地产开发,430000,房地产,000608.SZ,000608.SZ,阳光股份,2021-12-13,商业地产
851812.SI,430102,商业地产,430100,房地产开发,430000,房地产,001979.SZ,001979.SZ,招商蛇口,2021-12-13,商业地产
851812.SI,430102,商业地产,430100,房地产开发,430000,房地产,002305.SZ,002305.SZ,*ST南置,2021-12-13,商业地产
851812.SI,430102,商业地产,430100,房地产开发,430000,房地产,600007.SH,600007.SH,中国国贸,2021-12-13,商业地产
851812.SI,430102,商业地产,430100,房地产开发,430000,房地产,600663.SH,600663.SH,陆家嘴,2021-12-13,商业地产
851812.SI,430102,商业地产,430100,房地产开发,430000,房地产,601155.SH,601155.SH,新城控股,2021-12-13,商业地产
851812.SI,430102,商业地产,430100,房地产开发,430000,房地产,600239.SH,600239.SH,ST云城,2023-07-06,商业地产
851812.SI,430102,商业地产,430100,房地产开发,430000,房地产,000031.SZ,000031.SZ,大悦城,2021-12-13,商业地产
851813.SI,430103,产业地产,430100,房地产开发,430000,房地产,600340.SH,600340.SH,*ST华幸,2021-12-13,产业地产
851813.SI,430103,产业地产,430100,房地产开发,430000,房地产,600463.SH,600463.SH,空港股份,2021-12-13,产业地产
851813.SI,430103,产业地产,430100,房地产开发,430000,房地产,600604.SH,600604.SH,市北高新,2021-12-13,产业地产
851813.SI,430103,产业地产,430100,房地产开发,430000,房地产,600639.SH,600639.SH,浦东金桥,2021-12-13,产业地产
851813.SI,430103,产业地产,430100,房地产开发,430000,房地产,600648.SH,600648.SH,外高桥,2021-12-13,产业地产
851813.SI,430103,产业地产,430100,房地产开发,430000,房地产,600658.SH,600658.SH,电子城,2021-12-13,产业地产
851813.SI,430103,产业地产,430100,房地产开发,430000,房地产,600848.SH,600848.SH,上海临港,2021-12-13,产业地产
851813.SI,430103,产业地产,430100,房地产开发,430000,房地产,600895.SH,600895.SH,张江高科,2021-12-13,产业地产
851813.SI,430103,产业地产,430100,房地产开发,430000,房地产,601512.SH,601512.SH,中新集团,2021-12-13,产业地产
851813.SI,430103,产业地产,430100,房地产开发,430000,房地产,600082.SH,600082.SH,ST海泰,2021-12-13,产业地产
851831.SI,430301,物业管理,430300,房地产服务,430000,房地产,001914.SZ,001914.SZ,招商积余,2021-12-13,物业管理
851831.SI,430301,物业管理,430300,房地产服务,430000,房地产,002968.SZ,002968.SZ,新大正,2021-12-13,物业管理
851831.SI,430301,物业管理,430300,房地产服务,430000,房地产,300917.SZ,300917.SZ,特发服务,2021-12-13,物业管理
851831.SI,430301,物业管理,430300,房地产服务,430000,房地产,603506.SH,603506.SH,南都物业,2021-12-13,物业管理
851831.SI,430301,物业管理,430300,房地产服务,430000,房地产,002188.SZ,002188.SZ,中天服务,2022-08-01,物业管理
851831.SI,430301,物业管理,430300,房地产服务,430000,房地产,600136.SH,600136.SH,ST明诚,2025-08-13,物业管理
851831.SI,430301,物业管理,430300,房地产服务,430000,房地产,600743.SH,600743.SH,华远控股,2026-07-02,物业管理
851831.SI,430301,物业管理,430300,房地产服务,430000,房地产,000056.SZ,000056.SZ,*ST皇庭,2021-12-13,物业管理
851832.SI,430302,房产租赁经纪,430300,房地产服务,430000,房地产,002285.SZ,002285.SZ,世联行,2021-12-13,房产租赁经纪
851832.SI,430302,房产租赁经纪,430300,房地产服务,430000,房地产,600724.SH,600724.SH,宁波富达,2024-07-31,房产租赁经纪
851832.SI,430302,房产租赁经纪,430300,房地产服务,430000,房地产,000560.SZ,000560.SZ,我爱我家,2021-12-13,房产租赁经纪
851833.SI,430303,房地产综合服务,430300,房地产服务,430000,房地产,600684.SH,600684.SH,珠江股份,2024-03-04,房地产综合服务
852021.SI,450201,贸易Ⅲ,450200,贸易Ⅱ,450000,商贸零售,002091.SZ,002091.SZ,江苏国泰,2021-12-13,贸易Ⅲ
852021.SI,450201,贸易Ⅲ,450200,贸易Ⅱ,450000,商贸零售,600058.SH,600058.SH,五矿发展,2021-12-13,贸易Ⅲ
852021.SI,450201,贸易Ⅲ,450200,贸易Ⅱ,450000,商贸零售,600128.SH,600128.SH,苏豪弘业,2021-12-13,贸易Ⅲ
852021.SI,450201,贸易Ⅲ,450200,贸易Ⅱ,450000,商贸零售,600278.SH,600278.SH,东方创业,2021-12-13,贸易Ⅲ
852021.SI,450201,贸易Ⅲ,450200,贸易Ⅱ,450000,商贸零售,600287.SH,600287.SH,苏豪时尚,2021-12-13,贸易Ⅲ
852021.SI,450201,贸易Ⅲ,450200,贸易Ⅱ,450000,商贸零售,600710.SH,600710.SH,苏美达,2021-12-13,贸易Ⅲ
852021.SI,450201,贸易Ⅲ,450200,贸易Ⅱ,450000,商贸零售,600981.SH,600981.SH,苏豪汇鸿,2021-12-13,贸易Ⅲ
852021.SI,450201,贸易Ⅲ,450200,贸易Ⅱ,450000,商贸零售,601061.SH,601061.SH,中信金属,2023-04-10,贸易Ⅲ
852021.SI,450201,贸易Ⅲ,450200,贸易Ⅱ,450000,商贸零售,002072.SZ,002072.SZ,凯瑞德,2023-07-06,贸易Ⅲ
852021.SI,450201,贸易Ⅲ,450200,贸易Ⅱ,450000,商贸零售,002183.SZ,002183.SZ,怡亚通,2024-07-31,贸易Ⅲ
852021.SI,450201,贸易Ⅲ,450200,贸易Ⅱ,450000,商贸零售,000701.SZ,000701.SZ,厦门信达,2026-07-02,贸易Ⅲ
852021.SI,450201,贸易Ⅲ,450200,贸易Ⅱ,450000,商贸零售,000151.SZ,000151.SZ,中成股份,2021-12-13,贸易Ⅲ
852031.SI,450301,百货,450300,一般零售,450000,商贸零售,000564.SZ,000564.SZ,供销大集,2021-12-13,百货
852031.SI,450301,百货,450300,一般零售,450000,商贸零售,000715.SZ,000715.SZ,中兴商业,2021-12-13,百货
852031.SI,450301,百货,450300,一般零售,450000,商贸零售,002187.SZ,002187.SZ,广百股份,2021-12-13,百货
852031.SI,450301,百货,450300,一般零售,450000,商贸零售,002277.SZ,002277.SZ,友阿股份,2021-12-13,百货
852031.SI,450301,百货,450300,一般零售,450000,商贸零售,002419.SZ,002419.SZ,天虹股份,2021-12-13,百货
852031.SI,450301,百货,450300,一般零售,450000,商贸零售,002561.SZ,002561.SZ,徐家汇,2021-12-13,百货
852031.SI,450301,百货,450300,一般零售,450000,商贸零售,600280.SH,600280.SH,中央商场,2021-12-13,百货
852031.SI,450301,百货,450300,一般零售,450000,商贸零售,600628.SH,600628.SH,新世界,2021-12-13,百货
852031.SI,450301,百货,450300,一般零售,450000,商贸零售,600693.SH,600693.SH,东百集团,2021-12-13,百货
852031.SI,450301,百货,450300,一般零售,450000,商贸零售,600712.SH,600712.SH,南宁百货,2021-12-13,百货
852031.SI,450301,百货,450300,一般零售,450000,商贸零售,600814.SH,600814.SH,杭州解百,2021-12-13,百货
852031.SI,450301,百货,450300,一般零售,450000,商贸零售,600828.SH,600828.SH,茂业商业,2021-12-13,百货
852031.SI,450301,百货,450300,一般零售,450000,商贸零售,600857.SH,600857.SH,宁波中百,2021-12-13,百货
852031.SI,450301,百货,450300,一般零售,450000,商贸零售,600859.SH,600859.SH,王府井,2021-12-13,百货
852031.SI,450301,百货,450300,一般零售,450000,商贸零售,600865.SH,600865.SH,百大集团,2021-12-13,百货
852031.SI,450301,百货,450300,一般零售,450000,商贸零售,601086.SH,601086.SH,国芳集团,2021-12-13,百货
852031.SI,450301,百货,450300,一般零售,450000,商贸零售,603123.SH,603123.SH,翠微股份,2021-12-13,百货
852031.SI,450301,百货,450300,一般零售,450000,商贸零售,000679.SZ,000679.SZ,大连友谊,2022-08-01,百货
852031.SI,450301,百货,450300,一般零售,450000,商贸零售,600327.SH,600327.SH,大东方,2023-07-06,百货
852031.SI,450301,百货,450300,一般零售,450000,商贸零售,000501.SZ,000501.SZ,武商集团,2021-12-13,百货
852032.SI,450302,超市,450300,一般零售,450000,商贸零售,002251.SZ,002251.SZ,步步高,2021-12-13,超市
852032.SI,450302,超市,450300,一般零售,450000,商贸零售,002697.SZ,002697.SZ,红旗连锁,2021-12-13,超市
852032.SI,450302,超市,450300,一般零售,450000,商贸零售,601116.SH,601116.SH,三江购物,2021-12-13,超市
852032.SI,450302,超市,450300,一般零售,450000,商贸零售,601933.SH,601933.SH,永辉超市,2021-12-13,超市
852032.SI,450302,超市,450300,一般零售,450000,商贸零售,603708.SH,603708.SH,家家悦,2021-12-13,超市
852032.SI,450302,超市,450300,一般零售,450000,商贸零售,605188.SH,605188.SH,国光连锁,2021-12-13,超市
852032.SI,450302,超市,450300,一般零售,450000,商贸零售,300972.SZ,300972.SZ,万辰集团,2026-03-06,超市
852032.SI,450302,超市,450300,一般零售,450000,商贸零售,000759.SZ,000759.SZ,中百集团,2021-12-13,超市
852033.SI,450303,多业态零售,450300,一般零售,450000,商贸零售,002356.SZ,002356.SZ,鹏飞绿能,2021-12-13,多业态零售
852033.SI,450303,多业态零售,450300,一般零售,450000,商贸零售,600694.SH,600694.SH,大商股份,2021-12-13,多业态零售
852033.SI,450303,多业态零售,450300,一般零售,450000,商贸零售,600697.SH,600697.SH,欧亚集团,2021-12-13,多业态零售
852033.SI,450303,多业态零售,450300,一般零售,450000,商贸零售,600729.SH,600729.SH,重百集团,2021-12-13,多业态零售
852033.SI,450303,多业态零售,450300,一般零售,450000,商贸零售,600778.SH,600778.SH,友好集团,2021-12-13,多业态零售
852033.SI,450303,多业态零售,450300,一般零售,450000,商贸零售,600785.SH,600785.SH,新华百货,2021-12-13,多业态零售
852033.SI,450303,多业态零售,450300,一般零售,450000,商贸零售,600824.SH,600824.SH,益民集团,2021-12-13,多业态零售
852033.SI,450303,多业态零售,450300,一般零售,450000,商贸零售,600827.SH,600827.SH,百联股份,2021-12-13,多业态零售
852033.SI,450303,多业态零售,450300,一般零售,450000,商贸零售,600838.SH,600838.SH,上海九百,2021-12-13,多业态零售
852033.SI,450303,多业态零售,450300,一般零售,450000,商贸零售,600858.SH,600858.SH,银座股份,2021-12-13,多业态零售
852033.SI,450303,多业态零售,450300,一般零售,450000,商贸零售,601010.SH,601010.SH,ST文峰,2021-12-13,多业态零售
852033.SI,450303,多业态零售,450300,一般零售,450000,商贸零售,601366.SH,601366.SH,利群股份,2021-12-13,多业态零售
852033.SI,450303,多业态零售,450300,一般零售,450000,商贸零售,000417.SZ,000417.SZ,合百集团,2023-07-06,多业态零售
852033.SI,450303,多业态零售,450300,一般零售,450000,商贸零售,603101.SH,603101.SH,汇嘉时代,2023-07-06,多业态零售
852033.SI,450303,多业态零售,450300,一般零售,450000,商贸零售,000419.SZ,000419.SZ,通程控股,2021-12-13,多业态零售
852034.SI,450304,商业物业经营,450300,一般零售,450000,商贸零售,000058.SZ,000058.SZ,深赛格,2021-12-13,商业物业经营
852034.SI,450304,商业物业经营,450300,一般零售,450000,商贸零售,000061.SZ,000061.SZ,农产品,2021-12-13,商业物业经营
852034.SI,450304,商业物业经营,450300,一般零售,450000,商贸零售,000785.SZ,000785.SZ,居然智家,2021-12-13,商业物业经营
852034.SI,450304,商业物业经营,450300,一般零售,450000,商贸零售,002344.SZ,002344.SZ,海宁皮城,2021-12-13,商业物业经营
852034.SI,450304,商业物业经营,450300,一般零售,450000,商贸零售,002818.SZ,002818.SZ,富森美,2021-12-13,商业物业经营
852034.SI,450304,商业物业经营,450300,一般零售,450000,商贸零售,300947.SZ,300947.SZ,德必集团,2021-12-13,商业物业经营
852034.SI,450304,商业物业经营,450300,一般零售,450000,商贸零售,600113.SH,600113.SH,浙江东日,2021-12-13,商业物业经营
852034.SI,450304,商业物业经营,450300,一般零售,450000,商贸零售,600415.SH,600415.SH,小商品城,2021-12-13,商业物业经营
852034.SI,450304,商业物业经营,450300,一般零售,450000,商贸零售,600605.SH,600605.SH,汇通能源,2021-12-13,商业物业经营
852034.SI,450304,商业物业经营,450300,一般零售,450000,商贸零售,600655.SH,600655.SH,豫园股份,2021-12-13,商业物业经营
852034.SI,450304,商业物业经营,450300,一般零售,450000,商贸零售,600790.SH,600790.SH,轻纺城,2021-12-13,商业物业经营
852034.SI,450304,商业物业经营,450300,一般零售,450000,商贸零售,601828.SH,601828.SH,美凯龙,2021-12-13,商业物业经营
852034.SI,450304,商业物业经营,450300,一般零售,450000,商贸零售,603682.SH,603682.SH,锦和商管,2021-12-13,商业物业经营
852034.SI,450304,商业物业经营,450300,一般零售,450000,商贸零售,000882.SZ,000882.SZ,华联股份,2026-07-02,商业物业经营
852034.SI,450304,商业物业经营,450300,一般零售,450000,商贸零售,002177.SZ,002177.SZ,御银股份,2026-07-02,商业物业经营
852034.SI,450304,商业物业经营,450300,一般零售,450000,商贸零售,600738.SH,600738.SH,丽尚国潮,2026-07-02,商业物业经营
852034.SI,450304,商业物业经营,450300,一般零售,450000,商贸零售,000007.SZ,000007.SZ,全新好,2021-12-13,商业物业经营
852041.SI,450401,专业连锁Ⅲ,450400,专业连锁Ⅱ,450000,商贸零售,002416.SZ,002416.SZ,爱施德,2021-12-13,专业连锁Ⅲ
852041.SI,450401,专业连锁Ⅲ,450400,专业连锁Ⅱ,450000,商贸零售,300022.SZ,300022.SZ,吉峰科技,2021-12-13,专业连锁Ⅲ
852041.SI,450401,专业连锁Ⅲ,450400,专业连锁Ⅱ,450000,商贸零售,300622.SZ,300622.SZ,博士眼镜,2021-12-13,专业连锁Ⅲ
852041.SI,450401,专业连锁Ⅲ,450400,专业连锁Ⅱ,450000,商贸零售,300755.SZ,300755.SZ,华致酒行,2021-12-13,专业连锁Ⅲ
852041.SI,450401,专业连锁Ⅲ,450400,专业连锁Ⅱ,450000,商贸零售,301078.SZ,301078.SZ,孩子王,2021-12-13,专业连锁Ⅲ
852041.SI,450401,专业连锁Ⅲ,450400,专业连锁Ⅱ,450000,商贸零售,603214.SH,603214.SH,爱婴室,2021-12-13,专业连锁Ⅲ
852041.SI,450401,专业连锁Ⅲ,450400,专业连锁Ⅱ,450000,商贸零售,000829.SZ,000829.SZ,天音控股,2021-12-13,专业连锁Ⅲ
852061.SI,450601,综合电商,450600,互联网电商,450000,商贸零售,603613.SH,603613.SH,国联股份,2021-12-13,综合电商
852061.SI,450601,综合电商,450600,互联网电商,450000,商贸零售,600365.SH,600365.SH,ST通葡,2022-08-01,综合电商
852061.SI,450601,综合电商,450600,互联网电商,450000,商贸零售,002024.SZ,002024.SZ,ST易购,2021-12-13,综合电商
852062.SI,450602,跨境电商,450600,互联网电商,450000,商贸零售,002640.SZ,002640.SZ,跨境通,2021-12-13,跨境电商
852062.SI,450602,跨境电商,450600,互联网电商,450000,商贸零售,002803.SZ,002803.SZ,吉宏股份,2021-12-13,跨境电商
852062.SI,450602,跨境电商,450600,互联网电商,450000,商贸零售,300464.SZ,300464.SZ,星徽股份,2021-12-13,跨境电商
852062.SI,450602,跨境电商,450600,互联网电商,450000,商贸零售,300592.SZ,300592.SZ,华凯易佰,2022-08-01,跨境电商
852062.SI,450602,跨境电商,450600,互联网电商,450000,商贸零售,301381.SZ,301381.SZ,赛维时代,2023-07-12,跨境电商
852062.SI,450602,跨境电商,450600,互联网电商,450000,商贸零售,301558.SZ,301558.SZ,三态股份,2023-09-28,跨境电商
852062.SI,450602,跨境电商,450600,互联网电商,450000,商贸零售,002315.SZ,002315.SZ,焦点科技,2021-12-13,跨境电商
852063.SI,450603,电商服务,450600,互联网电商,450000,商贸零售,003010.SZ,003010.SZ,若羽臣,2021-12-13,电商服务
852063.SI,450603,电商服务,450600,互联网电商,450000,商贸零售,300792.SZ,300792.SZ,壹网壹创,2021-12-13,电商服务
852063.SI,450603,电商服务,450600,互联网电商,450000,商贸零售,301001.SZ,301001.SZ,凯淳股份,2021-12-13,电商服务
852063.SI,450603,电商服务,450600,互联网电商,450000,商贸零售,605136.SH,605136.SH,丽人丽妆,2021-12-13,电商服务
852063.SI,450603,电商服务,450600,互联网电商,450000,商贸零售,301110.SZ,301110.SZ,青木科技,2022-03-11,电商服务
852063.SI,450603,电商服务,450600,互联网电商,450000,商贸零售,300518.SZ,300518.SZ,新迅达,2022-08-01,电商服务
852063.SI,450603,电商服务,450600,互联网电商,450000,商贸零售,600539.SH,600539.SH,狮头股份,2022-08-01,电商服务
852063.SI,450603,电商服务,450600,互联网电商,450000,商贸零售,002127.SZ,002127.SZ,南极电商,2021-12-13,电商服务
852071.SI,450701,旅游零售Ⅲ,450700,旅游零售Ⅱ,450000,商贸零售,600185.SH,600185.SH,珠免集团,2026-03-06,旅游零售Ⅲ
852071.SI,450701,旅游零售Ⅲ,450700,旅游零售Ⅱ,450000,商贸零售,601888.SH,601888.SH,中国中免,2021-12-13,旅游零售Ⅲ
852161.SI,460601,体育Ⅲ,460600,体育Ⅱ,460000,社会服务,600158.SH,600158.SH,中体产业,2021-12-13,体育Ⅲ
852161.SI,460601,体育Ⅲ,460600,体育Ⅱ,460000,社会服务,002858.SZ,002858.SZ,力盛体育,2021-12-13,体育Ⅲ
852181.SI,460801,人力资源服务,460800,专业服务,460000,社会服务,600662.SH,600662.SH,外服控股,2022-08-01,人力资源服务
852181.SI,460801,人力资源服务,460800,专业服务,460000,社会服务,600861.SH,600861.SH,北京人力,2024-07-31,人力资源服务
852181.SI,460801,人力资源服务,460800,专业服务,460000,社会服务,300662.SZ,300662.SZ,科锐国际,2021-12-13,人力资源服务
852182.SI,460802,检测服务,460800,专业服务,460000,社会服务,003008.SZ,003008.SZ,开普检测,2021-12-13,检测服务
852182.SI,460802,检测服务,460800,专业服务,460000,社会服务,300012.SZ,300012.SZ,华测检测,2021-12-13,检测服务
852182.SI,460802,检测服务,460800,专业服务,460000,社会服务,300215.SZ,300215.SZ,电科院,2021-12-13,检测服务
852182.SI,460802,检测服务,460800,专业服务,460000,社会服务,300887.SZ,300887.SZ,谱尼测试,2021-12-13,检测服务
852182.SI,460802,检测服务,460800,专业服务,460000,社会服务,300938.SZ,300938.SZ,信测标准,2021-12-13,检测服务
852182.SI,460802,检测服务,460800,专业服务,460000,社会服务,603060.SH,603060.SH,国检集团,2021-12-13,检测服务
852182.SI,460802,检测服务,460800,专业服务,460000,社会服务,603183.SH,603183.SH,建研院,2021-12-13,检测服务
852182.SI,460802,检测服务,460800,专业服务,460000,社会服务,301228.SZ,301228.SZ,实朴检测,2022-01-28,检测服务
852182.SI,460802,检测服务,460800,专业服务,460000,社会服务,301289.SZ,301289.SZ,国缆检测,2022-06-22,检测服务
852182.SI,460802,检测服务,460800,专业服务,460000,社会服务,300416.SZ,300416.SZ,苏试试验,2022-08-01,检测服务
852182.SI,460802,检测服务,460800,专业服务,460000,社会服务,300797.SZ,300797.SZ,钢研纳克,2022-08-01,检测服务
852182.SI,460802,检测服务,460800,专业服务,460000,社会服务,301115.SZ,301115.SZ,联检科技,2022-08-31,检测服务
852182.SI,460802,检测服务,460800,专业服务,460000,社会服务,688334.SH,688334.SH,西高院,2023-06-19,检测服务
852182.SI,460802,检测服务,460800,专业服务,460000,社会服务,002057.SZ,002057.SZ,中钢天源,2023-07-06,检测服务
852182.SI,460802,检测服务,460800,专业服务,460000,社会服务,301508.SZ,301508.SZ,中机认检,2023-12-01,检测服务
852182.SI,460802,检测服务,460800,专业服务,460000,社会服务,688757.SH,688757.SH,胜科纳米,2025-03-25,检测服务
852182.SI,460802,检测服务,460800,专业服务,460000,社会服务,301632.SZ,301632.SZ,广东建科,2025-08-12,检测服务
852182.SI,460802,检测服务,460800,专业服务,460000,社会服务,301449.SZ,301449.SZ,天溯计量,2025-12-23,检测服务
852182.SI,460802,检测服务,460800,专业服务,460000,社会服务,002967.SZ,002967.SZ,广电计量,2021-12-13,检测服务
852183.SI,460803,会展服务,460800,专业服务,460000,社会服务,300860.SZ,300860.SZ,锋尚文化,2021-12-13,会展服务
852183.SI,460803,会展服务,460800,专业服务,460000,社会服务,600826.SH,600826.SH,兰生股份,2021-12-13,会展服务
852183.SI,460803,会展服务,460800,专业服务,460000,社会服务,300795.SZ,300795.SZ,米奥会展,2021-12-13,会展服务
852184.SI,460804,其他专业服务,460800,专业服务,460000,社会服务,301169.SZ,301169.SZ,零点有数,2021-12-13,其他专业服务
852184.SI,460804,其他专业服务,460800,专业服务,460000,社会服务,603373.SH,603373.SH,安邦护卫,2023-12-20,其他专业服务
852184.SI,460804,其他专业服务,460800,专业服务,460000,社会服务,002243.SZ,002243.SZ,力合科创,2025-08-13,其他专业服务
852184.SI,460804,其他专业服务,460800,专业服务,460000,社会服务,300962.SZ,300962.SZ,中金辐照,2021-12-13,其他专业服务
852121.SI,460901,酒店,460900,酒店餐饮,460000,社会服务,301073.SZ,301073.SZ,君亭酒店,2021-12-13,酒店
852121.SI,460901,酒店,460900,酒店餐饮,460000,社会服务,600258.SH,600258.SH,首旅酒店,2021-12-13,酒店
852121.SI,460901,酒店,460900,酒店餐饮,460000,社会服务,600754.SH,600754.SH,锦江酒店,2021-12-13,酒店
852121.SI,460901,酒店,460900,酒店餐饮,460000,社会服务,601007.SH,601007.SH,金陵饭店,2021-12-13,酒店
852121.SI,460901,酒店,460900,酒店餐饮,460000,社会服务,000428.SZ,000428.SZ,华天酒店,2021-12-13,酒店
