l3_index_code,l3_industry_code,l3_name,l2_code,l2_name,l1_code,l1_name,股票代码,ts_code,股票简称,纳入时间,申万3级
850812.SI,270102,分立器件,270100,半导体,270000,电子,300373.SZ,300373.SZ,扬杰科技,2021-12-13,分立器件
850812.SI,270102,分立器件,270100,半导体,270000,电子,300623.SZ,300623.SZ,捷捷微电,2021-12-13,分立器件
850812.SI,270102,分立器件,270100,半导体,270000,电子,300831.SZ,300831.SZ,ST派瑞,2021-12-13,分立器件
850812.SI,270102,分立器件,270100,半导体,270000,电子,600360.SH,600360.SH,华微电子,2021-12-13,分立器件
850812.SI,270102,分立器件,270100,半导体,270000,电子,600460.SH,600460.SH,士兰微,2021-12-13,分立器件
850812.SI,270102,分立器件,270100,半导体,270000,电子,603290.SH,603290.SH,斯达半导,2021-12-13,分立器件
850812.SI,270102,分立器件,270100,半导体,270000,电子,605111.SH,605111.SH,新洁能,2021-12-13,分立器件
850812.SI,270102,分立器件,270100,半导体,270000,电子,688230.SH,688230.SH,芯导科技,2021-12-13,分立器件
850812.SI,270102,分立器件,270100,半导体,270000,电子,688689.SH,688689.SH,银河微电,2021-12-13,分立器件
850812.SI,270102,分立器件,270100,半导体,270000,电子,688711.SH,688711.SH,宏微科技,2021-12-13,分立器件
850812.SI,270102,分立器件,270100,半导体,270000,电子,688261.SH,688261.SH,东微半导,2022-02-10,分立器件
850812.SI,270102,分立器件,270100,半导体,270000,电子,688048.SH,688048.SH,长光华芯,2022-04-01,分立器件
850812.SI,270102,分立器件,270100,半导体,270000,电子,688167.SH,688167.SH,炬光科技,2022-05-17,分立器件
850812.SI,270102,分立器件,270100,半导体,270000,电子,600745.SH,600745.SH,*ST闻泰,2022-08-01,分立器件
850812.SI,270102,分立器件,270100,半导体,270000,电子,688172.SH,688172.SH,燕东微,2022-12-16,分立器件
850812.SI,270102,分立器件,270100,半导体,270000,电子,688498.SH,688498.SH,源杰科技,2022-12-21,分立器件
850812.SI,270102,分立器件,270100,半导体,270000,电子,688693.SH,688693.SH,锴威特,2023-08-18,分立器件
850812.SI,270102,分立器件,270100,半导体,270000,电子,300046.SZ,300046.SZ,台基股份,2021-12-13,分立器件
850813.SI,270103,半导体材料,270100,半导体,270000,电子,002409.SZ,002409.SZ,雅克科技,2021-12-13,半导体材料
850813.SI,270103,半导体材料,270100,半导体,270000,电子,003026.SZ,003026.SZ,中晶科技,2021-12-13,半导体材料
850813.SI,270103,半导体材料,270100,半导体,270000,电子,300666.SZ,300666.SZ,江丰电子,2021-12-13,半导体材料
850813.SI,270103,半导体材料,270100,半导体,270000,电子,300706.SZ,300706.SZ,阿石创,2021-12-13,半导体材料
850813.SI,270103,半导体材料,270100,半导体,270000,电子,600206.SH,600206.SH,有研新材,2021-12-13,半导体材料
850813.SI,270103,半导体材料,270100,半导体,270000,电子,605358.SH,605358.SH,立昂微,2021-12-13,半导体材料
850813.SI,270103,半导体材料,270100,半导体,270000,电子,688126.SH,688126.SH,沪硅产业,2021-12-13,半导体材料
850813.SI,270103,半导体材料,270100,半导体,270000,电子,688138.SH,688138.SH,清溢光电,2021-12-13,半导体材料
850813.SI,270103,半导体材料,270100,半导体,270000,电子,688233.SH,688233.SH,神工股份,2021-12-13,半导体材料
850813.SI,270103,半导体材料,270100,半导体,270000,电子,688234.SH,688234.SH,天岳先进,2022-01-12,半导体材料
850813.SI,270103,半导体材料,270100,半导体,270000,电子,688661.SH,688661.SH,和林微纳,2022-08-05,半导体材料
850813.SI,270103,半导体材料,270100,半导体,270000,电子,688401.SH,688401.SH,路维光电,2022-08-17,半导体材料
850813.SI,270103,半导体材料,270100,半导体,270000,电子,688432.SH,688432.SH,有研硅,2022-11-10,半导体材料
850813.SI,270103,半导体材料,270100,半导体,270000,电子,688535.SH,688535.SH,华海诚科,2023-04-04,半导体材料
850813.SI,270103,半导体材料,270100,半导体,270000,电子,688146.SH,688146.SH,中船特气,2023-04-21,半导体材料
850813.SI,270103,半导体材料,270100,半导体,270000,电子,688720.SH,688720.SH,艾森股份,2023-12-06,半导体材料
850813.SI,270103,半导体材料,270100,半导体,270000,电子,688584.SH,688584.SH,上海合晶,2024-02-08,半导体材料
850813.SI,270103,半导体材料,270100,半导体,270000,电子,688530.SH,688530.SH,欧莱新材,2024-05-10,半导体材料
850813.SI,270103,半导体材料,270100,半导体,270000,电子,688721.SH,688721.SH,龙图光罩,2024-08-06,半导体材料
850813.SI,270103,半导体材料,270100,半导体,270000,电子,301611.SZ,301611.SZ,珂玛科技,2024-08-16,半导体材料
850813.SI,270103,半导体材料,270100,半导体,270000,电子,301678.SZ,301678.SZ,新恒汇,2025-06-20,半导体材料
850813.SI,270103,半导体材料,270100,半导体,270000,电子,688783.SH,688783.SH,西安奕材,2025-10-28,半导体材料
850813.SI,270103,半导体材料,270100,半导体,270000,电子,688727.SH,688727.SH,恒坤新材,2025-11-18,半导体材料
850813.SI,270103,半导体材料,270100,半导体,270000,电子,688797.SH,688797.SH,臻宝科技,2026-06-24,半导体材料
850813.SI,270103,半导体材料,270100,半导体,270000,电子,600641.SH,600641.SH,先导基电,2026-07-02,半导体材料
850813.SI,270103,半导体材料,270100,半导体,270000,电子,002119.SZ,002119.SZ,康强电子,2021-12-13,半导体材料
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,300077.SZ,300077.SZ,国民技术,2021-12-13,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,300223.SZ,300223.SZ,君正股份,2021-12-13,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,300327.SZ,300327.SZ,中颖电子,2021-12-13,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,300458.SZ,300458.SZ,全志科技,2021-12-13,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,300613.SZ,300613.SZ,富瀚微,2021-12-13,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,300672.SZ,300672.SZ,国科微,2021-12-13,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,603501.SH,603501.SH,豪威集团,2021-12-13,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,603893.SH,603893.SH,瑞芯微,2021-12-13,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,603986.SH,603986.SH,兆易创新,2021-12-13,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688008.SH,688008.SH,澜起科技,2021-12-13,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688018.SH,688018.SH,乐鑫科技,2021-12-13,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688049.SH,688049.SH,炬芯科技,2021-12-13,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688099.SH,688099.SH,晶晨股份,2021-12-13,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688107.SH,688107.SH,安路科技,2021-12-13,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688110.SH,688110.SH,东芯股份,2021-12-13,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688123.SH,688123.SH,聚辰股份,2021-12-13,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688256.SH,688256.SH,寒武纪,2021-12-13,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688385.SH,688385.SH,复旦微电,2021-12-13,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688521.SH,688521.SH,芯原股份,2021-12-13,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688589.SH,688589.SH,力合微,2021-12-13,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688608.SH,688608.SH,恒玄科技,2021-12-13,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688728.SH,688728.SH,格科微,2021-12-13,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688766.SH,688766.SH,普冉股份,2021-12-13,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688262.SH,688262.SH,国芯科技,2022-01-06,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688259.SH,688259.SH,创耀科技,2022-01-12,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688279.SH,688279.SH,峰岹科技,2022-04-20,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688213.SH,688213.SH,思特威-W,2022-05-20,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688047.SH,688047.SH,龙芯中科,2022-06-24,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688332.SH,688332.SH,中科蓝讯,2022-07-15,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688595.SH,688595.SH,芯海科技,2022-08-01,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,301308.SZ,301308.SZ,江波龙,2022-08-05,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688380.SH,688380.SH,中微半导,2022-08-05,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688041.SH,688041.SH,海光信息,2022-08-12,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688416.SH,688416.SH,恒烁股份,2022-08-29,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688252.SH,688252.SH,天德钰,2022-09-27,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688525.SH,688525.SH,佰维存储,2022-12-30,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688486.SH,688486.SH,龙迅股份,2023-02-21,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688593.SH,688593.SH,新相微,2023-06-01,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688620.SH,688620.SH,安凯微,2023-06-27,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,002213.SZ,002213.SZ,大为股份,2023-07-06,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688591.SH,688591.SH,泰凌微,2023-08-25,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688702.SH,688702.SH,盛科通信,2023-09-14,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688709.SH,688709.SH,成都华微,2024-02-07,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,301536.SZ,301536.SZ,星宸科技,2024-03-28,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,001309.SZ,001309.SZ,德明利,2024-07-31,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,300053.SZ,300053.SZ,航宇微,2024-07-31,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688449.SH,688449.SH,联芸科技,2024-11-29,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688795.SH,688795.SH,摩尔线程,2025-12-05,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688802.SH,688802.SH,沐曦股份,2025-12-17,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688807.SH,688807.SH,优迅股份,2025-12-19,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,301666.SZ,301666.SZ,大普微-U,2026-04-16,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,603316.SH,603316.SH,诚邦股份,2026-07-02,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,688825.SH,688825.SH,长鑫科技,2026-07-27,数字芯片设计
850814.SI,270104,数字芯片设计,270100,半导体,270000,电子,002049.SZ,002049.SZ,紫光国微,2021-12-13,数字芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,300671.SZ,300671.SZ,富满微,2021-12-13,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,300782.SZ,300782.SZ,卓胜微,2021-12-13,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,600171.SH,600171.SH,上海贝岭,2021-12-13,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,603068.SH,603068.SH,博通集成,2021-12-13,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,603160.SH,603160.SH,汇顶科技,2021-12-13,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688286.SH,688286.SH,敏芯股份,2021-12-13,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688368.SH,688368.SH,晶丰明源,2021-12-13,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688508.SH,688508.SH,芯朋微,2021-12-13,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688536.SH,688536.SH,思瑞浦,2021-12-13,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688601.SH,688601.SH,力芯微,2021-12-13,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688699.SH,688699.SH,明微电子,2021-12-13,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688798.SH,688798.SH,艾为电子,2021-12-13,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688220.SH,688220.SH,翱捷科技,2022-01-14,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688173.SH,688173.SH,希荻微,2022-01-21,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688270.SH,688270.SH,ST臻镭,2022-01-27,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688153.SH,688153.SH,唯捷创芯,2022-04-12,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688209.SH,688209.SH,英集芯,2022-04-19,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688052.SH,688052.SH,纳芯微,2022-04-22,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688325.SH,688325.SH,赛微微电,2022-04-22,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688045.SH,688045.SH,必易微,2022-05-26,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688130.SH,688130.SH,晶华微,2022-07-29,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,600877.SH,600877.SH,电科芯片,2022-08-01,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688381.SH,688381.SH,帝奥微,2022-08-23,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688391.SH,688391.SH,钜泉科技,2022-09-13,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688061.SH,688061.SH,灿瑞科技,2022-10-18,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688141.SH,688141.SH,杰华特,2022-12-23,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688515.SH,688515.SH,裕太微-U,2023-02-10,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688484.SH,688484.SH,南芯科技,2023-04-07,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688512.SH,688512.SH,慧智微-U,2023-05-16,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688458.SH,688458.SH,美芯晟,2023-05-22,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688582.SH,688582.SH,芯动联科,2023-06-30,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688653.SH,688653.SH,康希通信,2023-11-21,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,603375.SH,603375.SH,盛景微,2024-01-24,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688790.SH,688790.SH,昂瑞微-U,2025-12-16,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,688002.SH,688002.SH,睿创微纳,2026-08-25,模拟芯片设计
850815.SI,270105,模拟芯片设计,270100,半导体,270000,电子,300661.SZ,300661.SZ,圣邦股份,2021-12-13,模拟芯片设计
850816.SI,270106,集成电路制造,270100,半导体,270000,电子,688396.SH,688396.SH,华润微,2021-12-13,集成电路制造
850816.SI,270106,集成电路制造,270100,半导体,270000,电子,688981.SH,688981.SH,中芯国际,2021-12-13,集成电路制造
850816.SI,270106,集成电路制造,270100,半导体,270000,电子,688249.SH,688249.SH,晶合集成,2023-05-05,集成电路制造
850816.SI,270106,集成电路制造,270100,半导体,270000,电子,688469.SH,688469.SH,芯联集成,2023-05-10,集成电路制造
850816.SI,270106,集成电路制造,270100,半导体,270000,电子,688347.SH,688347.SH,华虹宏力,2023-08-07,集成电路制造
850816.SI,270106,集成电路制造,270100,半导体,270000,电子,688691.SH,688691.SH,灿芯股份,2024-04-11,集成电路制造
850816.SI,270106,集成电路制造,270100,半导体,270000,电子,300456.SZ,300456.SZ,赛微电子,2021-12-13,集成电路制造
850817.SI,270107,集成电路封测,270100,半导体,270000,电子,002156.SZ,002156.SZ,通富微电,2021-12-13,集成电路封测
850817.SI,270107,集成电路封测,270100,半导体,270000,电子,002185.SZ,002185.SZ,华天科技,2021-12-13,集成电路封测
850817.SI,270107,集成电路封测,270100,半导体,270000,电子,600584.SH,600584.SH,长电科技,2021-12-13,集成电路封测
850817.SI,270107,集成电路封测,270100,半导体,270000,电子,603005.SH,603005.SH,晶方科技,2021-12-13,集成电路封测
850817.SI,270107,集成电路封测,270100,半导体,270000,电子,688135.SH,688135.SH,利扬芯片,2021-12-13,集成电路封测
850817.SI,270107,集成电路封测,270100,半导体,270000,电子,688216.SH,688216.SH,气派科技,2021-12-13,集成电路封测
850817.SI,270107,集成电路封测,270100,半导体,270000,电子,688403.SH,688403.SH,汇成股份,2022-08-18,集成电路封测
850817.SI,270107,集成电路封测,270100,半导体,270000,电子,688372.SH,688372.SH,伟测科技,2022-10-26,集成电路封测
850817.SI,270107,集成电路封测,270100,半导体,270000,电子,688362.SH,688362.SH,甬矽电子,2022-11-16,集成电路封测
850817.SI,270107,集成电路封测,270100,半导体,270000,电子,688352.SH,688352.SH,颀中科技,2023-04-20,集成电路封测
850817.SI,270107,集成电路封测,270100,半导体,270000,电子,301348.SZ,301348.SZ,蓝箭电子,2023-08-10,集成电路封测
850817.SI,270107,集成电路封测,270100,半导体,270000,电子,688820.SH,688820.SH,盛合晶微,2026-04-21,集成电路封测
850817.SI,270107,集成电路封测,270100,半导体,270000,电子,002077.SZ,002077.SZ,大港股份,2021-12-13,集成电路封测
850818.SI,270108,半导体设备,270100,半导体,270000,电子,003043.SZ,003043.SZ,华亚智能,2021-12-13,半导体设备
850818.SI,270108,半导体设备,270100,半导体,270000,电子,300604.SZ,300604.SZ,长川科技,2021-12-13,半导体设备
850818.SI,270108,半导体设备,270100,半导体,270000,电子,603690.SH,603690.SH,至纯科技,2021-12-13,半导体设备
850818.SI,270108,半导体设备,270100,半导体,270000,电子,688012.SH,688012.SH,中微公司,2021-12-13,半导体设备
850818.SI,270108,半导体设备,270100,半导体,270000,电子,688037.SH,688037.SH,芯源微,2021-12-13,半导体设备
850818.SI,270108,半导体设备,270100,半导体,270000,电子,688082.SH,688082.SH,盛美上海,2021-12-13,半导体设备
850818.SI,270108,半导体设备,270100,半导体,270000,电子,688200.SH,688200.SH,华峰测控,2021-12-13,半导体设备
850818.SI,270108,半导体设备,270100,半导体,270000,电子,688072.SH,688072.SH,拓荆科技,2022-04-20,半导体设备
850818.SI,270108,半导体设备,270100,半导体,270000,电子,688120.SH,688120.SH,华海清科,2022-06-08,半导体设备
850818.SI,270108,半导体设备,270100,半导体,270000,电子,301369.SZ,301369.SZ,联动科技,2022-09-22,半导体设备
850818.SI,270108,半导体设备,270100,半导体,270000,电子,688409.SH,688409.SH,富创精密,2022-10-10,半导体设备
850818.SI,270108,半导体设备,270100,半导体,270000,电子,688419.SH,688419.SH,耐科装备,2022-11-07,半导体设备
850818.SI,270108,半导体设备,270100,半导体,270000,电子,301297.SZ,301297.SZ,富乐德,2022-12-30,半导体设备
850818.SI,270108,半导体设备,270100,半导体,270000,电子,603061.SH,603061.SH,金海通,2023-03-03,半导体设备
850818.SI,270108,半导体设备,270100,半导体,270000,电子,688478.SH,688478.SH,晶升股份,2023-04-24,半导体设备
850818.SI,270108,半导体设备,270100,半导体,270000,电子,688361.SH,688361.SH,中科飞测,2023-05-19,半导体设备
850818.SI,270108,半导体设备,270100,半导体,270000,电子,688652.SH,688652.SH,京仪装备,2023-11-29,半导体设备
850818.SI,270108,半导体设备,270100,半导体,270000,电子,688605.SH,688605.SH,先锋精科,2024-12-12,半导体设备
850818.SI,270108,半导体设备,270100,半导体,270000,电子,301629.SZ,301629.SZ,矽电股份,2025-03-24,半导体设备
850818.SI,270108,半导体设备,270100,半导体,270000,电子,688729.SH,688729.SH,屹唐股份,2025-07-08,半导体设备
850818.SI,270108,半导体设备,270100,半导体,270000,电子,603991.SH,603991.SH,领先股份,2025-08-13,半导体设备
850818.SI,270108,半导体设备,270100,半导体,270000,电子,688809.SH,688809.SH,强一股份,2025-12-30,半导体设备
850818.SI,270108,半导体设备,270100,半导体,270000,电子,688785.SH,688785.SH,恒运昌,2026-01-28,半导体设备
850818.SI,270108,半导体设备,270100,半导体,270000,电子,301583.SZ,301583.SZ,托伦斯,2026-07-10,半导体设备
850818.SI,270108,半导体设备,270100,半导体,270000,电子,301717.SZ,301717.SZ,超纯应材,2026-08-11,半导体设备
850818.SI,270108,半导体设备,270100,半导体,270000,电子,002371.SZ,002371.SZ,北方华创,2021-12-13,半导体设备
850822.SI,270202,印制电路板,270200,元件,270000,电子,002134.SZ,002134.SZ,天津普林,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,002384.SZ,002384.SZ,东山精密,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,002436.SZ,002436.SZ,兴森科技,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,002463.SZ,002463.SZ,沪电股份,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,002579.SZ,002579.SZ,中京电子,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,002636.SZ,002636.SZ,金安国纪,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,002815.SZ,002815.SZ,崇达技术,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,002913.SZ,002913.SZ,奥士康,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,002916.SZ,002916.SZ,深南电路,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,002938.SZ,002938.SZ,鹏鼎控股,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,300476.SZ,300476.SZ,胜宏科技,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,300657.SZ,300657.SZ,弘信电子,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,300739.SZ,300739.SZ,明阳电路,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,300814.SZ,300814.SZ,中富电路,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,300852.SZ,300852.SZ,四会富仕,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,300903.SZ,300903.SZ,科翔股份,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,300936.SZ,300936.SZ,中英科技,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,300964.SZ,300964.SZ,本川智能,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,301041.SZ,301041.SZ,金百泽,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,600183.SH,600183.SH,生益科技,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,600601.SH,600601.SH,方正科技,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,603186.SH,603186.SH,华正新材,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,603228.SH,603228.SH,景旺电子,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,603328.SH,603328.SH,依顿电子,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,603386.SH,603386.SH,骏亚科技,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,603920.SH,603920.SH,世运电路,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,603936.SH,603936.SH,博敏电子,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,605058.SH,605058.SH,澳弘电子,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,605258.SH,605258.SH,协和电子,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,688020.SH,688020.SH,方邦股份,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,688183.SH,688183.SH,生益电子,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,688519.SH,688519.SH,南亚新材,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,688655.SH,688655.SH,迅捷兴,2021-12-13,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,301132.SZ,301132.SZ,满坤科技,2022-08-10,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,301282.SZ,301282.SZ,金禄电子,2022-08-26,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,301366.SZ,301366.SZ,一博科技,2022-09-26,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,301176.SZ,301176.SZ,逸豪新材,2022-09-28,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,301251.SZ,301251.SZ,威尔高,2023-09-06,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,001389.SZ,001389.SZ,广合科技,2024-04-02,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,301628.SZ,301628.SZ,强达电路,2024-10-31,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,603175.SH,603175.SH,超颖电子,2025-10-24,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,603459.SH,603459.SH,红板科技,2026-04-08,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,002141.SZ,002141.SZ,贤丰控股,2026-07-02,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,002552.SZ,002552.SZ,宝鼎科技,2026-07-02,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,001232.SZ,001232.SZ,嘉立创,2026-08-04,印制电路板
850822.SI,270202,印制电路板,270200,元件,270000,电子,000823.SZ,000823.SZ,超声电子,2021-12-13,印制电路板
850823.SI,270203,被动元件,270200,元件,270000,电子,002138.SZ,002138.SZ,顺络电子,2021-12-13,被动元件
